Date,SP15,Congestion,Loss,MEC
2/25/2016,21.94,-0.14,-0.81,22.89
2/26/2016,21.65,-0.07,-0.69,22.41
2/27/2016,17.22,-0.39,-0.60,18.21
2/28/2016,18.56,-0.20,-0.64,19.40
2/29/2016,22.26,-0.11,-0.79,23.15
3/1/2016,20.62,-0.29,-0.80,21.72
3/2/2016,19.77,-0.37,-0.73,20.87
3/3/2016,19.07,-0.83,-0.93,20.82
3/4/2016,18.37,-0.17,-0.73,19.26
3/5/2016,15.86,-0.48,-0.53,16.87
3/6/2016,10.63,-0.57,-0.41,11.61
3/7/2016,18.23,-0.63,-0.90,19.77
3/8/2016,19.84,-0.25,-0.77,20.85
3/9/2016,19.46,-0.36,-0.73,20.54
3/10/2016,20.93,-0.35,-0.82,22.10
3/11/2016,20.66,-0.53,-0.85,22.04
3/12/2016,15.65,-0.87,-0.76,17.28
3/13/2016,15.83,-1.17,-0.71,17.71
3/14/2016,18.83,-0.67,-0.85,20.35
3/15/2016,20.86,-0.57,-0.87,22.29
3/16/2016,22.37,-0.17,-0.84,23.38
3/17/2016,21.59,-0.15,-0.75,22.49
3/18/2016,21.22,-0.48,-0.69,22.39
3/19/2016,18.64,-0.75,-0.46,19.85
3/20/2016,14.72,-0.87,-0.40,16.00
3/21/2016,17.07,-0.97,-0.63,18.67
3/22/2016,14.51,-0.81,-0.57,15.89
3/23/2016,20.72,-0.25,-0.57,21.54
3/24/2016,18.60,-0.32,-0.59,19.51
3/25/2016,17.76,-0.76,-0.55,19.07
3/26/2016,16.21,-0.61,-0.33,17.15
3/27/2016,12.58,-0.73,-0.25,13.55
3/28/2016,14.84,-0.44,-0.50,15.78
3/29/2016,14.88,-1.06,-0.48,16.43
3/30/2016,20.67,-0.28,-0.67,21.62
3/31/2016,18.41,-1.17,-0.60,20.18
4/1/2016,21.09,0.00,-0.64,21.73
4/2/2016,17.18,-1.52,-0.49,19.19
4/3/2016,17.06,-0.82,-0.46,18.34
4/4/2016,20.49,0.03,-0.75,21.21
4/5/2016,22.08,0.00,-0.77,22.84
4/6/2016,21.10,-2.44,-0.77,24.31
4/7/2016,23.17,-0.07,-0.71,23.95
4/8/2016,21.77,-0.65,-0.70,23.11
4/9/2016,18.55,-1.67,-0.51,20.73
4/10/2016,16.48,-2.32,-0.45,19.24
4/11/2016,24.03,-0.25,-0.64,24.93
4/12/2016,18.04,-2.56,-0.58,21.18
4/13/2016,16.98,-2.12,-0.49,19.60
4/14/2016,16.41,-1.73,-0.42,18.56
4/15/2016,19.11,-0.66,-0.48,20.25
4/16/2016,17.16,-1.33,-0.37,18.85
4/17/2016,17.32,-1.84,-0.36,19.52
4/18/2016,23.88,-0.31,-0.63,24.83
4/19/2016,22.52,-0.23,-0.56,23.32
4/20/2016,22.61,-0.29,-0.66,23.56
4/21/2016,24.19,0.05,-0.70,24.84
4/22/2016,19.65,-0.66,-0.68,20.98
4/23/2016,11.30,-2.99,-0.45,14.74
4/24/2016,10.81,-1.60,-0.42,12.82
4/25/2016,12.49,-2.57,-0.52,15.57
4/26/2016,16.59,-1.48,-0.53,18.60
4/27/2016,14.67,-3.28,-0.56,18.51
4/28/2016,14.52,-2.99,-0.63,18.14
4/29/2016,14.63,-3.02,-0.55,18.20
4/30/2016,17.21,-0.85,-0.50,18.56
5/1/2016,21.19,0.00,-0.62,21.82
5/2/2016,26.70,0.00,-0.56,27.26
5/3/2016,26.28,0.00,-0.58,26.86
5/4/2016,25.15,0.00,-0.55,25.70
5/5/2016,24.69,0.00,-0.67,25.36
5/6/2016,24.99,-0.16,-0.53,25.67
5/7/2016,22.37,0.00,-0.50,22.87
5/8/2016,15.63,0.00,-0.47,16.10
5/9/2016,22.60,-0.01,-0.85,23.46
5/10/2016,23.59,0.08,-0.69,24.20
5/11/2016,25.23,-1.62,-0.56,27.42
5/12/2016,26.01,-1.54,-0.59,28.13
5/13/2016,25.56,0.06,-0.32,25.82
5/14/2016,17.67,0.00,-0.39,18.06
5/15/2016,11.85,-0.18,-0.34,12.36
5/16/2016,20.13,0.01,-0.82,20.94
5/17/2016,23.76,0.00,-0.87,24.63
5/18/2016,23.30,-0.06,-1.15,24.51
5/19/2016,22.49,-0.11,-0.82,23.42
5/20/2016,20.15,0.00,-0.67,20.82
5/21/2016,13.38,0.00,-0.47,13.85
5/22/2016,11.30,0.00,-0.39,11.69
5/23/2016,17.34,-0.69,-0.76,18.79
5/24/2016,20.08,-0.04,-0.75,20.86
5/25/2016,19.36,-0.05,-0.67,20.08
5/26/2016,18.76,-0.02,-0.83,19.61
5/27/2016,19.23,-0.02,-0.96,20.21
5/28/2016,21.22,-0.06,-0.85,22.13
5/29/2016,19.74,-0.13,-0.80,20.66
5/30/2016,19.09,0.00,-0.96,20.05
5/31/2016,22.61,-0.17,-1.63,24.41
6/1/2016,24.55,-1.52,-1.36,27.43
6/2/2016,26.45,-1.69,-1.62,29.77
6/3/2016,30.23,-1.49,-1.54,33.26
6/4/2016,30.07,-0.01,-0.69,30.77
6/5/2016,26.06,0.00,-1.20,27.26
6/6/2016,26.37,-0.58,-1.47,28.42
6/7/2016,24.32,-0.36,-1.23,25.91
6/8/2016,24.61,0.13,-1.00,25.49
6/9/2016,26.41,0.05,-0.96,27.31
6/10/2016,25.46,0.00,-0.89,26.35
6/11/2016,24.00,-0.02,-1.02,25.04
6/12/2016,22.75,0.00,-0.87,23.63
6/13/2016,24.79,0.07,-1.13,25.85
6/14/2016,23.35,-0.04,-1.01,24.39
6/15/2016,24.61,0.09,-0.90,25.42
6/16/2016,24.14,-1.59,-0.98,26.71
6/17/2016,26.13,-0.03,-0.87,27.03
6/18/2016,25.75,-0.35,-0.67,26.77
6/19/2016,31.01,0.54,-0.75,31.22
6/20/2016,46.01,2.98,-0.79,43.83
6/21/2016,38.33,0.84,-1.15,38.64
6/22/2016,34.84,0.94,-1.17,35.07
6/23/2016,31.15,0.56,-1.23,31.83
6/24/2016,31.46,0.58,-1.19,32.07
6/25/2016,35.93,1.44,-0.80,35.29
6/26/2016,36.58,1.03,-0.87,36.42
6/27/2016,40.91,0.02,-1.19,42.08
6/28/2016,38.99,0.09,-1.27,40.17
6/29/2016,36.21,0.16,-1.24,37.29
6/30/2016,36.96,0.14,-1.31,38.13
7/1/2016,33.91,0.13,-1.00,34.79
7/2/2016,30.00,0.06,-1.06,31.01
7/3/2016,28.49,0.09,-0.81,29.20
7/4/2016,27.21,-0.02,-0.79,28.02
7/5/2016,30.03,0.00,-0.91,30.94
7/6/2016,28.80,0.00,-0.98,29.78
7/7/2016,28.99,0.08,-0.86,29.76
7/8/2016,29.13,-0.01,-0.92,30.06
7/9/2016,27.29,0.00,-0.83,28.12
7/10/2016,26.16,-0.12,-0.74,27.02
7/11/2016,31.60,0.00,-0.81,32.42
7/12/2016,31.26,0.06,-0.88,32.08
7/13/2016,33.80,0.26,-0.82,34.36
7/14/2016,34.09,0.02,-0.90,34.97
7/15/2016,31.83,0.00,-0.85,32.68
7/16/2016,28.21,0.00,-0.94,29.15
7/17/2016,27.97,-0.01,-0.66,28.63
7/18/2016,29.87,0.00,-0.71,30.57
7/19/2016,30.89,0.00,-0.58,31.47
7/20/2016,36.55,1.36,-0.67,35.86
7/21/2016,40.38,2.74,-0.75,38.40
7/22/2016,40.22,1.28,-0.70,39.63
7/23/2016,39.89,0.76,-0.64,39.76
7/24/2016,38.08,-0.26,-0.68,39.02
7/25/2016,42.16,-0.52,-0.78,43.46
7/26/2016,40.04,0.01,-1.36,41.38
7/27/2016,46.90,0.14,-1.14,47.89
7/28/2016,50.67,0.08,-1.21,51.79
7/29/2016,50.37,-0.02,-0.97,51.36
7/30/2016,35.51,0.04,-1.03,36.50
7/31/2016,32.69,0.00,-1.01,33.70
8/1/2016,37.29,0.03,-1.01,38.27
8/2/2016,35.48,-0.43,-1.00,36.91
8/3/2016,35.49,-0.45,-1.12,37.05
8/4/2016,36.27,-0.03,-1.15,37.44
8/5/2016,34.75,0.00,-0.84,35.59
8/6/2016,32.16,0.00,-0.82,32.98
8/7/2016,30.62,0.00,-0.75,31.37
8/8/2016,34.89,0.00,-0.96,35.86
8/9/2016,33.79,0.00,-1.22,35.01
8/10/2016,32.95,-0.11,-1.15,34.21
8/11/2016,34.52,-0.05,-1.44,36.00
8/12/2016,36.08,0.00,-1.33,37.41
8/13/2016,36.01,0.00,-1.23,37.24
8/14/2016,36.79,0.00,-1.05,37.84
8/15/2016,42.10,0.05,-0.82,42.87
8/16/2016,43.30,0.00,-0.83,44.13
8/17/2016,40.26,-0.02,-1.32,41.60
8/18/2016,41.31,0.06,-1.29,42.54
8/19/2016,37.08,-0.02,-1.18,38.28
8/20/2016,33.00,-0.05,-1.19,34.24
8/21/2016,29.89,-0.41,-1.10,31.40
8/22/2016,32.79,0.00,-1.30,34.10
8/23/2016,32.61,0.00,-1.06,33.67
8/24/2016,32.76,-0.66,-1.34,34.76
8/25/2016,33.05,-0.01,-1.33,34.39
8/26/2016,31.94,-0.04,-1.20,33.18
8/27/2016,28.00,-0.08,-1.21,29.28
8/28/2016,30.02,-0.11,-1.15,31.28
8/29/2016,33.89,-0.01,-1.00,34.90
8/30/2016,36.15,-0.01,-1.06,37.22
8/31/2016,37.55,0.75,-1.28,38.08
9/1/2016,34.00,-0.15,-0.98,35.12
9/2/2016,31.33,0.00,-1.55,32.89
9/3/2016,27.49,-0.92,-1.28,29.69
9/4/2016,24.94,-1.59,-1.07,27.60
9/5/2016,27.95,-0.97,-1.36,30.28
9/6/2016,33.20,-0.24,-1.54,34.98
9/7/2016,33.53,-0.71,-1.86,36.10
9/8/2016,31.40,-0.11,-1.78,33.30
9/9/2016,35.23,-0.01,-1.61,36.86
9/10/2016,33.36,0.13,-1.26,34.50
9/11/2016,29.60,-0.20,-1.17,30.98
9/12/2016,28.79,-0.47,-1.26,30.52
9/13/2016,29.69,-0.44,-1.12,31.25
9/14/2016,31.78,0.00,-1.21,32.99
9/15/2016,31.86,-0.05,-1.40,33.31
9/16/2016,32.16,-0.62,-1.31,34.09
9/17/2016,29.95,-0.75,-1.01,31.70
9/18/2016,32.29,-0.50,-1.54,34.33
9/19/2016,36.35,-0.02,-1.89,38.26
9/20/2016,36.21,-0.25,-1.61,38.07
9/21/2016,35.52,-0.02,-1.46,37.01
9/22/2016,29.78,-0.50,-1.30,31.57
9/23/2016,32.65,-0.02,-1.04,33.71
9/24/2016,33.63,-0.58,-1.20,35.41
9/25/2016,35.14,-0.55,-1.06,36.76
9/26/2016,44.16,0.15,-1.60,45.61
9/27/2016,39.76,-0.27,-1.74,41.76
9/28/2016,37.85,-0.02,-1.40,39.27
9/29/2016,35.19,0.43,-1.12,35.89
9/30/2016,31.91,-0.04,-0.93,32.87
10/1/2016,30.59,-0.01,-0.82,31.42
10/2/2016,27.82,-0.13,-0.72,28.67
10/3/2016,30.15,-0.10,-1.04,31.29
10/4/2016,31.23,-0.68,-1.17,33.08
10/5/2016,27.46,-2.33,-0.91,30.69
10/6/2016,33.80,0.00,-0.97,34.76
10/7/2016,37.18,-0.29,-0.86,38.33
10/8/2016,36.35,-0.12,-0.86,37.33
10/9/2016,35.47,-0.03,-0.78,36.27
10/10/2016,35.56,-0.29,-0.91,36.76
10/11/2016,32.49,-0.68,-0.98,34.15
10/12/2016,31.36,-0.62,-1.10,33.08
10/13/2016,31.22,-0.99,-1.30,33.51
10/14/2016,29.60,-1.28,-1.06,31.94
10/15/2016,30.70,-0.98,-0.93,32.62
10/16/2016,31.30,-0.65,-0.89,32.84
10/17/2016,34.60,-0.89,-1.11,36.60
10/18/2016,32.69,-1.39,-1.05,35.12
10/19/2016,37.74,-1.71,-0.99,40.43
10/20/2016,40.43,-1.06,-0.72,42.21
10/21/2016,37.22,-1.76,-0.72,39.70
10/22/2016,32.19,-0.35,-0.80,33.34
10/23/2016,32.01,-0.66,-0.80,33.48
10/24/2016,32.03,-1.71,-0.98,34.72
10/25/2016,32.94,-1.84,-1.37,36.15
10/26/2016,35.59,-0.35,-1.46,37.41
10/27/2016,39.86,0.81,-1.15,40.19
10/28/2016,34.69,-1.08,-1.50,37.26
10/29/2016,31.81,-0.63,-1.15,33.59
10/30/2016,28.49,-0.79,-1.25,30.53
10/31/2016,30.32,-0.08,-1.38,31.78
11/1/2016,25.81,-1.81,-1.14,28.76
11/2/2016,27.68,-0.76,-1.12,29.56
11/3/2016,27.14,-0.78,-1.31,29.23
11/4/2016,27.61,-0.92,-1.14,29.67
11/5/2016,24.06,-0.77,-1.03,25.86
11/6/2016,21.76,-2.12,-1.00,24.87
11/7/2016,29.27,-0.23,-1.19,30.69
11/8/2016,31.70,0.05,-1.44,33.09
11/9/2016,33.49,-0.04,-1.22,34.75
11/10/2016,30.90,-0.74,-1.23,32.87
11/11/2016,28.58,0.01,-1.00,29.57
11/12/2016,25.06,0.01,-0.80,25.84
11/13/2016,22.67,0.00,-0.65,23.33
11/14/2016,30.23,1.13,-0.91,30.00
11/15/2016,28.10,0.06,-1.10,29.13
11/16/2016,27.21,0.08,-1.43,28.56
11/17/2016,32.20,-1.21,-1.64,35.04
11/18/2016,29.95,-1.47,-1.52,32.94
11/19/2016,24.94,-1.63,-0.99,27.56
11/20/2016,25.13,-0.83,-1.17,27.13
11/21/2016,25.25,-0.97,-1.20,27.42
11/22/2016,31.47,-0.48,-1.29,33.24
11/23/2016,26.60,-1.63,-1.23,29.46
11/24/2016,26.86,-1.51,-1.10,29.47
11/25/2016,27.24,-1.05,-1.06,29.35
11/26/2016,25.68,-1.29,-1.16,28.13
11/27/2016,22.33,-2.24,-1.04,25.61
11/28/2016,29.21,-0.92,-1.46,31.59
11/29/2016,31.63,-2.22,-1.58,35.44
11/30/2016,34.28,-2.11,-1.49,37.88
12/1/2016,29.39,-4.45,-1.01,34.85
12/2/2016,27.48,-4.08,-1.02,32.57
12/3/2016,26.82,-4.40,-1.23,32.46
12/4/2016,27.60,-3.70,-1.30,32.59
12/5/2016,29.78,-5.63,-1.35,36.76
12/6/2016,33.92,-1.91,-1.34,37.18
12/7/2016,37.54,-2.22,-1.52,41.28
12/8/2016,38.35,-0.42,-1.31,40.08
12/9/2016,37.02,0.70,-1.37,37.69
12/10/2016,34.23,-0.48,-1.33,36.04
12/11/2016,30.91,-1.28,-1.36,33.54
12/12/2016,39.13,0.20,-1.75,40.68
12/13/2016,39.85,-0.26,-1.58,41.69
12/14/2016,37.92,0.00,-1.79,39.71
12/15/2016,36.93,0.00,-1.25,38.18
12/16/2016,33.11,-0.86,-1.55,35.52
12/17/2016,35.26,-0.69,-1.52,37.47
12/18/2016,32.84,-0.77,-1.34,34.95
12/19/2016,34.69,-0.57,-1.43,36.69
12/20/2016,34.25,-0.51,-1.41,36.17
12/21/2016,36.66,-0.09,-1.31,38.06
12/22/2016,35.76,-0.03,-1.44,37.23
12/23/2016,34.58,-0.02,-1.51,36.11
12/24/2016,30.18,-1.75,-1.16,33.09
12/25/2016,30.24,-1.26,-1.09,32.59
12/26/2016,34.05,-0.14,-1.14,35.32
12/27/2016,36.09,-0.15,-1.31,37.56
12/28/2016,35.36,-0.08,-1.21,36.66
12/29/2016,33.77,-0.31,-1.28,35.36
12/30/2016,34.66,-0.29,-1.32,36.27
12/31/2016,34.20,-0.07,-1.60,35.87
1/1/2017,28.67,-1.83,-1.14,31.63
1/2/2017,35.33,-0.07,-1.73,37.13
1/3/2017,40.94,-0.03,-1.76,42.72
1/4/2017,36.32,-0.10,-1.56,37.97
1/5/2017,36.31,-0.02,-1.55,37.88
1/6/2017,33.09,-0.70,-1.25,35.03
1/7/2017,34.21,-0.14,-1.22,35.57
1/8/2017,31.72,-0.02,-1.09,32.83
1/9/2017,34.89,-0.04,-1.41,36.34
1/10/2017,31.94,-0.31,-1.46,33.72
1/11/2017,32.30,-0.07,-1.62,33.98
1/12/2017,36.57,-0.05,-1.67,38.29
1/13/2017,35.81,-0.17,-1.34,37.33
1/14/2017,33.30,-0.03,-1.11,34.45
1/15/2017,32.56,0.00,-1.09,33.65
1/16/2017,32.02,-1.86,-1.06,34.93
1/17/2017,34.11,-0.05,-1.19,35.35
1/18/2017,33.44,0.08,-1.12,34.48
1/19/2017,31.19,-0.57,-1.09,32.85
1/20/2017,33.23,-0.03,-0.52,33.79
1/21/2017,30.26,0.00,-0.93,31.19
1/22/2017,32.71,-0.05,-0.99,33.75
1/23/2017,34.55,-0.05,-1.29,35.89
1/24/2017,34.11,-0.03,-1.19,35.33
1/25/2017,36.49,-0.01,-1.23,37.73
1/26/2017,35.42,-0.05,-1.20,36.67
1/27/2017,33.06,-0.42,-1.27,34.76
1/28/2017,29.84,-1.25,-1.12,32.20
1/29/2017,30.02,0.64,-1.20,30.58
1/30/2017,32.45,-0.21,-1.47,34.13
1/31/2017,33.20,-0.16,-1.57,34.92
2/1/2017,30.95,-0.89,-1.71,33.55
2/2/2017,33.42,0.03,-1.77,35.16
2/3/2017,31.01,-0.08,-1.49,32.58
2/4/2017,25.20,-1.12,-1.11,27.43
2/5/2017,27.54,-0.01,-1.08,28.63
2/6/2017,29.84,-0.16,-1.39,31.39
2/7/2017,28.98,-0.48,-1.65,31.10
2/8/2017,31.95,-0.05,-1.70,33.70
2/9/2017,30.57,-0.90,-1.78,33.24
2/10/2017,29.44,-0.87,-1.47,31.78
2/11/2017,25.09,-1.05,-1.39,27.54
2/12/2017,28.80,-0.29,-1.36,30.45
2/13/2017,32.50,-0.18,-1.57,34.25
2/14/2017,28.18,-0.87,-1.48,30.53
2/15/2017,24.92,-1.63,-1.42,27.96
2/16/2017,23.44,-1.63,-1.32,26.39
2/17/2017,29.68,-0.04,-1.25,30.98
2/18/2017,26.59,-0.01,-1.09,27.68
2/19/2017,17.78,0.01,-0.67,18.44
2/20/2017,26.14,-0.03,-1.14,27.31
2/21/2017,25.33,0.00,-1.22,26.55
2/22/2017,20.23,-2.03,-1.14,23.40
2/23/2017,20.92,-3.27,-1.08,25.27
2/24/2017,24.42,-0.92,-1.53,26.87
2/25/2017,19.08,-1.52,-0.90,21.50
2/26/2017,18.19,-0.43,-0.90,19.52
2/27/2017,27.07,0.00,-1.35,28.42
2/28/2017,21.74,-0.54,-1.18,23.46
3/1/2017,23.61,-0.98,-1.10,25.69
3/2/2017,22.26,0.00,-0.83,23.09
3/3/2017,20.51,0.00,-0.70,21.21
3/4/2017,18.88,-0.05,-0.59,19.52
3/5/2017,18.25,-0.14,-0.72,19.11
3/6/2017,21.26,-0.17,-0.94,22.37
3/7/2017,26.12,-0.11,-1.13,27.36
3/8/2017,24.90,-0.45,-0.82,26.17
3/9/2017,24.89,-0.04,-0.75,25.67
3/10/2017,21.92,0.02,-0.63,22.53
3/11/2017,20.92,-0.01,-0.41,21.33
3/12/2017,16.60,0.00,-0.41,17.01
3/13/2017,31.45,0.04,-1.14,32.54
3/14/2017,31.43,0.11,-1.10,32.42
3/15/2017,28.47,-0.12,-0.94,29.52
3/16/2017,26.04,-0.05,-1.05,27.13
3/17/2017,29.43,0.00,-0.90,30.33
3/18/2017,23.90,-0.42,-0.65,24.97
3/19/2017,20.73,-0.55,-0.60,21.88
3/20/2017,23.72,0.00,-0.76,24.48
3/21/2017,26.62,0.01,-0.85,27.46
3/22/2017,25.40,0.01,-0.80,26.19
3/23/2017,17.37,0.07,-0.47,17.76
3/24/2017,20.12,0.07,-0.59,20.64
3/25/2017,11.43,0.00,-0.14,11.57
3/26/2017,11.39,0.03,-0.23,11.60
3/27/2017,16.35,0.03,-0.37,16.69
3/28/2017,19.39,0.03,-0.42,19.78
3/29/2017,20.59,0.12,-0.44,20.91
3/30/2017,14.67,-0.41,-0.36,15.44
3/31/2017,15.56,0.08,-0.31,15.80
4/1/2017,19.48,0.00,-0.39,19.87
4/2/2017,11.70,0.08,-0.20,11.82
4/3/2017,16.47,0.02,-0.50,16.95
4/4/2017,23.51,0.00,-0.50,24.02
4/5/2017,27.67,0.22,-0.69,28.14
4/6/2017,28.54,0.00,-0.89,29.43
4/7/2017,29.95,-0.01,-0.89,30.84
4/8/2017,18.84,0.04,-0.29,19.09
4/9/2017,17.53,0.15,-0.28,17.66
4/10/2017,27.24,-0.05,-0.69,27.97
4/11/2017,31.05,1.29,-0.75,30.52
4/12/2017,30.29,2.05,-0.80,29.04
4/13/2017,23.41,1.57,-0.54,22.38
4/14/2017,18.68,0.56,-0.47,18.58
4/15/2017,28.78,6.49,-0.47,22.75
4/16/2017,22.34,2.53,-0.42,20.24
4/17/2017,32.84,1.86,-1.04,32.02
4/18/2017,30.10,1.66,-0.92,29.37
4/19/2017,27.92,2.14,-0.75,26.53
4/20/2017,26.48,1.98,-0.70,25.20
4/21/2017,35.73,3.70,-0.92,32.94
4/22/2017,30.30,5.46,-0.55,25.39
4/23/2017,17.81,1.77,-0.29,16.33
4/24/2017,24.03,0.56,-0.70,24.17
4/25/2017,26.87,0.10,-0.94,27.70
4/26/2017,22.41,0.00,-0.80,23.21
4/27/2017,25.23,-0.03,-0.80,26.06
4/28/2017,24.99,0.00,-0.59,25.58
4/29/2017,22.66,0.00,-0.34,23.00
4/30/2017,21.14,0.00,-0.40,21.53
5/1/2017,31.39,0.05,-1.09,32.42
5/2/2017,38.00,0.00,-1.77,39.77
5/3/2017,40.79,-0.32,-2.55,43.66
5/4/2017,40.75,-0.39,-2.66,43.80
5/5/2017,33.62,0.00,-1.00,34.62
5/6/2017,23.51,0.00,-0.55,24.06
5/7/2017,24.85,0.00,-0.52,25.37
5/8/2017,33.18,0.23,-1.02,33.96
5/9/2017,31.82,0.02,-1.10,32.90
5/10/2017,30.16,0.04,-0.85,30.96
5/11/2017,31.05,0.01,-0.98,32.03
5/12/2017,24.27,0.00,-0.61,24.88
5/13/2017,17.39,0.04,-0.35,17.70
5/14/2017,13.17,0.26,-0.23,13.13
5/15/2017,20.76,-0.16,-0.54,21.47
5/16/2017,24.40,0.03,-0.72,25.09
5/17/2017,23.84,0.00,-0.75,24.58
5/18/2017,30.10,-0.17,-0.91,31.17
5/19/2017,31.84,-0.92,-0.69,33.45
5/20/2017,30.03,0.06,-0.71,30.68
5/21/2017,29.71,0.38,-0.89,30.22
5/22/2017,44.84,0.11,-2.01,46.74
5/23/2017,38.77,0.12,-1.48,40.12
5/24/2017,29.31,0.06,-0.95,30.20
5/25/2017,26.83,0.08,-0.86,27.60
5/26/2017,26.15,0.21,-0.51,26.45
5/27/2017,20.27,0.00,-0.41,20.67
5/28/2017,20.30,0.09,-0.48,20.70
5/29/2017,24.07,0.00,-0.73,24.80
5/30/2017,30.57,0.46,-0.78,30.89
5/31/2017,27.98,0.15,-0.82,28.64
6/1/2017,25.94,-0.33,-0.68,26.96
6/2/2017,30.23,0.21,-0.70,30.72
6/3/2017,26.39,0.10,-0.46,26.76
6/4/2017,25.49,0.37,-0.36,25.48
6/5/2017,28.35,-0.01,-0.93,29.29
6/6/2017,30.52,0.02,-0.90,31.39
6/7/2017,30.02,-0.05,-0.82,30.88
6/8/2017,28.26,0.30,-0.77,28.73
6/9/2017,25.02,0.38,-0.58,25.22
6/10/2017,14.11,0.08,-0.27,14.29
6/11/2017,9.02,0.05,-0.09,9.06
6/12/2017,16.90,0.16,-0.38,17.12
6/13/2017,24.82,0.07,-0.60,25.35
6/14/2017,27.19,-0.02,-0.82,28.02
6/15/2017,28.97,0.00,-0.99,29.95
6/16/2017,33.66,-0.07,-1.48,35.21
6/17/2017,32.04,0.00,-1.31,33.34
6/18/2017,34.71,-1.16,-1.77,37.63
6/19/2017,45.33,0.00,-2.03,47.36
6/20/2017,50.94,0.01,-2.77,53.70
6/21/2017,103.47,0.00,-4.88,108.35
6/22/2017,53.17,-3.71,-3.70,60.57
6/23/2017,37.79,-0.01,-1.93,39.73
6/24/2017,35.07,0.17,-0.50,35.40
6/25/2017,33.35,0.27,-0.85,33.94
6/26/2017,33.98,-0.19,-1.06,35.23
6/27/2017,31.13,0.00,-0.87,32.00
6/28/2017,29.27,-0.01,-0.91,30.19
6/29/2017,29.42,0.00,-1.05,30.47
6/30/2017,29.46,0.01,-1.06,30.52
7/1/2017,27.32,0.05,-0.74,28.01
7/2/2017,26.21,0.14,-0.61,26.68
7/3/2017,29.60,0.03,-0.71,30.28
7/4/2017,28.58,0.00,-0.68,29.27
7/5/2017,36.70,0.03,-0.73,37.39
7/6/2017,38.73,-0.01,-0.72,39.46
7/7/2017,49.76,0.04,-0.96,50.68
7/8/2017,42.96,0.11,-0.58,43.43
7/9/2017,37.76,0.13,-0.74,38.37
7/10/2017,38.84,0.04,-0.80,39.59
7/11/2017,36.26,0.18,-0.88,36.96
7/12/2017,36.61,0.06,-0.74,37.29
7/13/2017,35.86,0.07,-0.72,36.50
7/14/2017,37.88,0.09,-0.75,38.55
7/15/2017,38.04,0.05,-0.73,38.72
7/16/2017,38.10,0.09,-0.92,38.94
7/17/2017,37.64,0.07,-1.01,38.58
7/18/2017,35.98,0.04,-1.02,36.96
7/19/2017,35.59,0.00,-0.87,36.45
7/20/2017,35.67,0.04,-0.83,36.46
7/21/2017,36.75,0.00,-0.81,37.56
7/22/2017,36.92,0.00,-0.97,37.89
7/23/2017,36.60,0.15,-1.10,37.55
7/24/2017,40.05,0.05,-1.15,41.15
7/25/2017,39.11,0.02,-1.07,40.16
7/26/2017,36.93,0.02,-1.05,37.97
7/27/2017,38.74,0.00,-1.20,39.94
7/28/2017,37.46,0.01,-1.18,38.64
7/29/2017,34.28,0.03,-1.14,35.39
7/30/2017,33.46,0.02,-1.06,34.50
7/31/2017,43.45,0.10,-1.37,44.72
8/1/2017,89.20,-0.21,-2.83,92.25
8/2/2017,88.42,-0.08,-3.01,91.51
8/3/2017,57.33,-0.08,-1.73,59.14
8/4/2017,39.77,-0.02,-1.47,41.26
8/5/2017,34.63,-0.01,-1.30,35.94
8/6/2017,31.97,0.00,-0.97,32.94
8/7/2017,38.59,-0.01,-1.12,39.72
8/8/2017,37.87,0.00,-0.97,38.84
8/9/2017,38.66,-0.01,-0.99,39.66
8/10/2017,38.94,0.13,-0.91,39.72
8/11/2017,39.20,-0.41,-0.81,40.42
8/12/2017,32.35,-0.14,-0.75,33.24
8/13/2017,30.34,0.30,-0.69,30.73
8/14/2017,30.98,-0.06,-0.85,31.89
8/15/2017,31.02,-0.56,-0.84,32.42
8/16/2017,31.52,-0.41,-1.12,33.04
8/17/2017,32.11,-0.41,-1.24,33.76
8/18/2017,32.80,-0.71,-1.32,34.83
8/19/2017,31.47,-0.03,-1.19,32.69
8/20/2017,31.23,0.00,-1.11,32.34
8/21/2017,36.75,0.01,-1.37,38.10
8/22/2017,37.27,-0.21,-1.38,38.87
8/23/2017,35.20,-0.37,-1.24,36.80
8/24/2017,34.02,-0.23,-1.21,35.46
8/25/2017,38.45,-0.01,-1.20,39.65
8/26/2017,37.83,0.00,-1.42,39.24
8/27/2017,43.12,0.00,-1.62,44.75
8/28/2017,107.66,0.00,-3.95,111.61
8/29/2017,82.63,0.00,-2.19,84.82
8/30/2017,56.95,0.31,-1.16,57.80
8/31/2017,77.34,0.04,-2.04,79.34
9/1/2017,126.84,0.04,-4.01,130.82
9/2/2017,67.11,0.00,-2.60,69.71
9/3/2017,48.25,0.00,-1.91,50.16
9/4/2017,44.52,0.00,-1.45,45.97
9/5/2017,47.13,-0.23,-1.74,49.09
9/6/2017,39.92,0.00,-1.42,41.33
9/7/2017,38.19,-0.61,-1.41,40.20
9/8/2017,35.77,-0.68,-1.23,37.68
9/9/2017,33.03,0.00,-1.15,34.18
9/10/2017,36.02,-0.30,-1.68,38.00
9/11/2017,44.00,-0.22,-1.48,45.70
9/12/2017,40.10,-0.17,-1.37,41.64
9/13/2017,35.81,-0.41,-1.45,37.67
9/14/2017,31.60,-1.03,-1.61,34.24
