Date,Observed,Predicted
2016-04-05,-0.77,-0.7239175012563861
2016-04-11,-0.64,-0.7828943113092806
2016-04-15,-0.48,-0.6224162876383376
2016-04-19,-0.56,-0.7239175012563861
2016-04-24,-0.42,-0.3877941044451065
2016-04-29,-0.55,-0.4676082265366136
2016-05-02,-0.56,-0.9196799049760598
2016-05-06,-0.53,-0.8900428412552307
2016-05-15,-0.34,-0.4040769266603236
2016-05-26,-0.83,-0.6084211132413749
2016-05-30,-0.96,-0.6812602347699845
2016-06-05,-1.2,-1.0087810071220717
2016-06-07,-1.23,-0.9431771011660751
2016-06-12,-0.87,-0.9012637263840634
2016-06-16,-0.98,-0.9431771011660751
2016-06-17,-0.87,-1.0329241109844631
2016-06-18,-0.67,-0.9592871674835254
2016-06-19,-0.75,-1.2417406342226376
2016-06-30,-1.31,-1.5449574871167504
2016-07-01,-1.0,-1.0691087006181952
2016-07-21,-0.75,-1.0984485840682707
2016-07-26,-1.36,-1.1760483921121443
2016-07-28,-1.21,-1.288129571583851
2016-08-02,-1.0,-1.0642225689420521
2016-08-27,-1.21,-0.8692313812177926
2016-08-30,-1.06,-1.0799560623074362
2016-09-18,-1.54,-1.3734703264927188
2016-10-13,-1.3,-1.005782985180231
2016-10-16,-0.89,-1.005782985180231
2016-10-19,-0.99,-1.2150255696721182
2016-11-07,-1.19,-1.1595129440634255
2016-11-11,-1.0,-1.1625195315302699
2016-11-18,-1.52,-1.16029201720265
2016-11-27,-1.04,-0.8516952587262934
2016-12-18,-1.34,-1.3799609222701612
2016-12-19,-1.43,-1.3410074263499976
2016-12-20,-1.41,-1.3570802903354071
2016-12-26,-1.14,-1.3584540706308466
2016-12-31,-1.6,-1.3936477574130226
2017-01-01,-1.14,-1.046829603227547
2017-01-09,-1.41,-1.1394202391765647
2017-01-10,-1.46,-1.3765878208397246
2017-02-03,-1.49,-1.233904868682502
2017-02-04,-1.11,-1.1370185273231255
2017-02-05,-1.08,-1.160840722544342
2017-02-10,-1.47,-1.1158112001954132
2017-02-12,-1.36,-1.116245005604298
2017-02-28,-1.18,-1.029737134455928
2017-03-16,-1.05,-0.8241793906028464
2017-03-19,-0.6,-0.6408864907290429
2017-04-04,-0.5,-0.6701322553577498
2017-04-09,-0.28,-0.47014454080745377
2017-04-15,-0.47,-0.9138311795393054
2017-04-21,-0.92,-1.3024578892281593
2017-04-25,-0.94,-0.7262624929869728
2017-05-04,-2.66,-1.6852566019510884
2017-05-23,-1.48,-1.4898041167985807
2017-05-31,-0.82,-0.9158964922373969
2017-06-27,-0.87,-1.19349075680847
2017-07-02,-0.61,-0.6504143483695084
2017-07-06,-0.72,-1.1009446916153764
2017-07-13,-0.72,-1.0465029483914186
2017-07-17,-1.01,-1.0818182923278288
2017-08-06,-0.97,-0.9695321394204959
2017-08-08,-0.97,-1.119669101915331
2017-08-22,-1.38,-1.1149870791838545
2017-08-26,-1.42,-1.119669101915331
2017-09-10,-1.68,-1.2468007376766417
2017-09-20,-1.2,-1.0852518263475575
2017-09-22,-1.3,-1.1239283549297099
2017-09-29,-1.44,-1.21684194664555
2017-10-03,-1.18,-1.0378806888022418
2017-10-08,-0.98,-0.9037039906271869
2017-10-09,-1.48,-1.1685944487268922
2017-10-29,-0.99,-1.0680017043712968
2017-11-08,-1.14,-1.5725157553141995
2017-11-17,-0.88,-0.8841412631437909
2017-11-19,-0.65,-0.9014286487027682
2017-11-28,-0.9,-1.0372925618266395
2017-12-24,-0.87,-0.8852383278036751
2018-01-11,-1.27,-1.0927377574806072
2018-01-18,-0.91,-1.0808060167045532
2018-01-23,-1.05,-1.1035243828551566
2018-02-16,-1.42,-1.299052919306329
2018-02-21,-1.27,-4.221510756159076
2018-02-25,-0.87,-1.1122004940116539
2018-03-16,-1.25,-1.2367601566468602
2018-04-04,-1.38,-1.1732461550953341
2018-04-26,-1.46,-1.1450382208918797
2018-04-28,-0.53,-0.5616221224676579
2018-05-03,-1.22,-1.2312033903844706
2018-05-07,-1.32,-1.2276183458799645
2018-05-10,-1.1,-1.139116637537897
2018-06-07,-0.95,-1.2315351521334243
2018-06-17,-0.69,-0.6789904194135287
2018-06-25,-1.56,-1.3301443852667008
2018-06-30,-1.13,-1.627642987572617
2018-07-04,-0.77,-1.0153228470023772
2018-07-15,-0.87,-1.2835966881720142
2018-08-04,-1.0,-1.4112962260630337
2018-09-03,-0.72,-1.1799136803597703
2018-09-04,-1.2,-1.2655631412935895
2018-09-09,-0.81,-1.2279441978579333
2018-09-20,-1.2,-1.3314376712795297
2018-10-16,-1.24,-1.3536246510452592
2018-11-03,-0.99,-1.24710704945585
2018-11-15,-1.37,-1.6260913199582683
2018-12-07,-2.47,-2.504694496151161
2018-12-17,-1.63,-1.547483616360752
2018-12-22,-1.48,-1.254696410504188
2018-12-25,-1.37,-1.1980762474291833
2019-01-27,-1.28,-1.0781524688039568
2019-02-04,-1.77,-1.659729892502995
2019-02-09,-4.17,-3.4476730179164154
2019-02-19,-4.74,-3.3232159839232547
2019-03-09,-0.84,-1.1587296536095126
2019-03-10,-0.87,-1.47867515999761
2019-03-28,-0.84,-0.7752213348447397
2019-04-03,-1.39,-1.1946486133641063
2019-04-21,-0.42,-0.2223483199124859
2019-04-30,-0.81,-0.6478097620523794
2019-05-12,-0.47,-0.5716341874570758
2019-05-13,-1.11,-0.9176252689722263
2019-05-16,-1.15,-1.114471468408374
2019-05-18,-0.38,-0.42418185452634904
2019-05-25,-0.33,-0.3692808908028574
2019-05-26,-0.35,-0.3435578909201455
2019-05-28,-0.46,-0.3692808908028574
2019-06-11,-2.07,-1.685059506469948
2019-07-17,-1.17,-1.0617411949924227
2019-07-31,-1.08,-1.1092492601035577
2019-08-15,-1.68,-1.218570397020852
2019-08-25,-1.26,-0.9839404353838361
2019-08-26,-1.51,-1.0963951894194217
2019-08-27,-1.48,-1.2413781141178646
2019-09-01,-0.87,-1.2257871162166427
2019-09-04,-1.54,-1.5772474571934925
2019-10-04,-1.32,-1.1966033535264193
2019-10-15,-1.07,-1.2431991278061918
2019-10-17,-1.14,-1.2423614496876467
2019-10-18,-1.24,-1.1735857544689265
2019-10-19,-1.02,-1.2030054213839974
2019-10-24,-1.31,-1.0447911577068512
2019-11-02,-1.19,-0.999748163044074
2019-11-18,-0.88,-1.1226112007857358
2019-11-19,-0.62,-1.0724621115062798
2019-11-25,-1.1,-1.021454138959408
2019-11-29,-0.91,-1.1042241620485675
2019-12-04,-0.78,-1.0075255731128627
2019-12-13,-1.6,-1.0907844796676756
2020-01-07,-1.71,-1.2990745923172176
2020-01-10,-1.59,-1.389978672682861
2020-01-21,-1.18,-1.121406970326551
2020-02-03,-0.96,-1.06875449297166
2020-02-10,-0.71,-1.0621461068574756
2020-02-18,-0.85,-1.06875449297166
2020-03-19,-1.25,-1.0752192620521246
2020-03-30,-0.69,-0.5771979209007965
2020-03-31,-0.63,-0.6657227771952448
2020-04-01,-0.71,-0.6562087875062013
2020-04-13,-0.57,-0.7493134967448866
2020-04-23,-0.87,-0.7571915030128334
2020-04-24,-1.0,-0.8544387336920265
2020-05-02,-0.53,-0.46473412156042937
2020-05-14,-0.79,-0.7433185939674721
2020-05-21,-0.52,-0.6581186449304368
2020-05-24,-0.59,-0.6945260147196773
2020-05-28,-1.54,-1.2436636855906833
2020-06-13,-0.58,-0.6031586042120969
2020-07-06,-0.71,-0.9052321030570546
2020-07-07,-0.63,-0.8485214416950005
2020-07-09,-1.0,-0.8463590161456752
2020-07-10,-1.26,-1.159854789252569
2020-07-15,-0.84,-0.8859340412681678
2020-07-22,-0.79,-0.8485214416950005
2020-07-29,-1.01,-1.187246951936881
2020-08-06,-0.85,-0.8227984215378958
2020-08-14,-3.16,-3.249396497354183
2020-08-16,-2.26,-1.6228164145840103
